NodeLeftSchemaName,NodeLeftTableName,NodeLeftName,NodeLeftDataType,NodeRightSchemaName,NodeRightTableName,NodeRightName,NodeRightDataType,BERT_BASE,FUZZY_MATCH,SYN_AND_SEM_MATCH
MedTakmi_Cdi_Emr_Profile,Cdi,RenalDysfunction,String,LPanEmr,Patient,gender,String,0.5316,33,0.7615
Openemr_PatientData,Patientdata,userlist4,String,Krsiloemr,tblPatient,LongitudinalStrain,Double,0.5874,33,0.6533
Openemr_PatientData,Patientdata,publ_code_eff_date,String,Krsiloemr,tblPatient,PhysicalExam,Long,0.6151,17,0.7293
LPanEmr,Patient,status,String,Openemr_PatientData,Patientdata,hipaa_voice,String,0.7611,17,0.7877
emrbots,PatientCorePopulatedTable,admissionList,String,Openemr_PatientData,Patientdata,userlist1,String,0.7301,47,0.7597
LPanEmr,Patient,birthday,Date,emrbots,PatientCorePopulatedTable,PatientDateOfBirth,Date,0.5327,50,0.7148
Openemr_PatientData,Patientdata,language,String,Openemr_Lists,Lists,title,String,0.7517,20,0.8118
Openemr_PatientData,Patientdata,hipaa_voice,String,Openemr_Lists,Lists,begdate,Date,0.677,29,0.7863
Openemr_Lists,Lists,user,String,Openemr_PatientData,Patientdata,language,String,0.7808,50,0.7662
emrbots,PatientCorePopulatedTable,admissionList,String,Openemr_Lists,Lists,external_allergyid,String,0.6425,16,0.7906
Openemr_PatientData,Patientdata,care_team_provider,String,Openemr_Lists,Lists,subtype,String,0.6847,29,0.6037
Openemr_Lists,Lists,external_allergyid,String,Openemr_PatientData,Patientdata,phone_home,Long,0.461,30,0.7707
Openemr_PatientData,Patientdata,genericname1,String,LPanEmr,Patient,systailicbp,Long,0.686,18,0.7418
Openemr_Lists,Lists,erx_source,Long,Openemr_PatientData,Patientdata,contact_relationship,String,0.7582,20,0.8336
Openemr_PatientData,Patientdata,financial_review,DateTime,Krsiloemr,tblPatient,LVMI,Double,0.5197,0,0.649
Openemr_Lists,Lists,reaction,String,Openemr_PatientData,Patientdata,ethnicity,String,0.6282,25,0.8298
LPanEmr,Patient,systailicbp,Long,Openemr_PatientData,Patientdata,mname,String,0.7946,20,0.7339
LPanEmr,Patient,temperature,Long,Krsiloemr,tblPatient,PhysicalExam,Long,0.6185,9,0.8326
Openemr_PatientData,Patientdata,language,String,LPanEmr,Patient,pasthistory,String,0.6081,13,0.7993
Openemr_PatientData,Patientdata,guardianphone,Long,MedTakmi_Cdi_Emr_Diagnosis,Cdi,patientID,Long,0.6517,33,0.5429
Krsiloemr,tblPatient,BNP,Double,Openemr_PatientData,Patientdata,genericname1,String,0.6745,0,0.6563
LPanEmr,Patient,time,DateTime,Openemr_Lists,Lists,groupname,String,0.7275,50,0.9391
Openemr_PatientData,Patientdata,prot_indi_effdate,String,LPanEmr,Patient,height,Long,0.4633,33,0.5015
Openemr_PatientData,Patientdata,fitness,Long,LPanEmr,Patient,pid,Long,0.521,33,0.7692
Openemr_PatientData,Patientdata,publ_code_eff_date,String,MedTakmi_Cdi_Emr_Diagnosis,Cdi,dateOfAdmission,Date,0.8266,27,0.8216
emrbots,PatientCorePopulatedTable,PatientGender,String,Openemr_PatientData,Patientdata,race,String,0.4152,25,0.7844
Krsiloemr,tblPatient,PatientID,String,Openemr_Lists,Lists,injury_part,String,0.5955,22,0.7735
MedTakmi_Cdi_Emr_Profile,Cdi,birthDate,Date,Openemr_PatientData,Patientdata,phone_biz,Long,0.5319,22,0.6953
Openemr_PatientData,Patientdata,usertext4,String,LPanEmr,Patient,time,DateTime,0.569,50,0.7815
MedTakmi_Cdi_Emr_Profile,Cdi,RenalDysfunction,String,Openemr_Lists,Lists,comments,String,0.6797,38,0.8048
Openemr_PatientData,Patientdata,genericname2,String,MedTakmi_Cdi_Emr_Therapy,Cdi,date,DateTime,0.4949,50,0.717
Krsiloemr,tblPatient,PatientName,String,MedTakmi_Cdi_Emr_laboratoryTest,Cdi,material,String,0.4926,50,0.7727
Krsiloemr,tblPatient,SymptomsAndSigns,Long,emrbots,PatientCorePopulatedTable,PatientId,String,0.7239,33,0.772
Openemr_Lists,Lists,title,String,Openemr_PatientData,Patientdata,monthly_income,Long,0.5091,40,0.6383
MedTakmi_Cdi_Emr_laboratoryTest,Cdi,result,String,Krsiloemr,tblPatient,BNP,Double,0.7208,0,0.76
MedTakmi_Cdi_Emr_CareHistory,Cdi,patientID,Long,Openemr_PatientData,Patientdata,id,Long,0.6574,50,0.6649
Openemr_PatientData,Patientdata,state,String,Openemr_Lists,Lists,destination,String,0.7635,60,0.7397
Openemr_Lists,Lists,extrainfo,String,Openemr_PatientData,Patientdata,vfc,String,0.7033,33,0.6538
emrbots,PatientCorePopulatedTable,admissionList,String,LPanEmr,Patient,diastolicbp,Long,0.7222,45,0.7239
Openemr_PatientData,Patientdata,guardianaddress,String,MedTakmi_Cdi_Emr_laboratoryTest,Cdi,material,String,0.584,25,0.8017
Openemr_PatientData,Patientdata,usertext2,String,Krsiloemr,tblPatient,Age,Long,0.5473,33,0.7635
LPanEmr,Patient,pasthistory,String,Openemr_PatientData,Patientdata,email,String,0.4605,20,0.7426
Krsiloemr,tblPatient,SymptomsAndSigns,Long,Openemr_PatientData,Patientdata,publicity_code,String,0.653,29,0.5629
Openemr_PatientData,Patientdata,hipaa_notice,String,MedTakmi_Cdi_Emr_CareHistory,Cdi,DateOfAdmission,DateTime,0.6655,17,0.8121
MedTakmi_Cdi_Emr_Profile,Cdi,dateOfFirstVisit,Date,Openemr_PatientData,Patientdata,usertext5,String,0.4633,33,0.7124
Openemr_PatientData,Patientdata,race,String,emrbots,PatientCorePopulatedTable,PatientGender,String,0.4152,25,0.7844
LPanEmr,Patient,heartrate,Long,emrbots,PatientCorePopulatedTable,AdmissionEndDate,Date,0.5794,33,0.8767
LPanEmr,Patient,systailicbp,Long,Openemr_Lists,Lists,title,String,0.809,60,0.7244
Openemr_PatientData,Patientdata,referrer,String,LPanEmr,Patient,birthday,Date,0.5109,13,0.6562
MedTakmi_Cdi_Emr_Therapy,Cdi,patientID,Long,Openemr_Lists,Lists,erx_source,Long,0.6219,11,0.7414
LPanEmr,Patient,diastolicbp,Long,Openemr_PatientData,Patientdata,pricelevel,String,0.5553,20,0.7638
LPanEmr,Patient,time,DateTime,Openemr_PatientData,Patientdata,migrantseasonal,String,0.664,50,0.8257
Openemr_PatientData,Patientdata,migrantseasonal,String,Openemr_Lists,Lists,external_id,String,0.6129,45,0.7651
MedTakmi_Cdi_Emr_Therapy,Cdi,patientID,Long,Openemr_PatientData,Patientdata,usertext4,String,0.5627,33,0.7618
Openemr_PatientData,Patientdata,ad_reviewed,DateTime,Openemr_Lists,Lists,referredby,String,0.8115,50,0.7957
MedTakmi_Cdi_Emr_Diagnosis,Cdi,diseaseNameOnAdmission,String,Openemr_PatientData,Patientdata,DOB,Date,0.5916,33,0.8176
Openemr_PatientData,Patientdata,genericname1,String,emrbots,PatientCorePopulatedTable,PatientDateOfBirth,Date,0.4681,33,0.7102
Openemr_PatientData,Patientdata,occupation,String,LPanEmr,Patient,heartrate,Long,0.5612,22,0.793
MedTakmi_Cdi_Emr_Profile,Cdi,RenalDysfunction,String,emrbots,PatientCorePopulatedTable,PatientId,String,0.631,33,0.8105
Openemr_Lists,Lists,diagnosis,String,Openemr_PatientData,Patientdata,guardianaddress,String,0.6224,44,0.8415
Openemr_PatientData,Patientdata,billing_note,String,Krsiloemr,tblPatient,ECG,Long,0.6528,0,0.779
LPanEmr,Patient,gender,String,Openemr_PatientData,Patientdata,country_code,String,0.6056,36,0.7561
LPanEmr,Patient,time,DateTime,Openemr_PatientData,Patientdata,pharmacy_id,Long,0.392,25,0.7016
LPanEmr,Patient,advice,String,MedTakmi_Cdi_Emr_Therapy,Cdi,date,DateTime,0.6542,25,0.8063
MedTakmi_Cdi_Emr_laboratoryTest,Cdi,patientID,Long,Openemr_PatientData,Patientdata,userlist2,String,0.5939,22,0.7433
Openemr_PatientData,Patientdata,genericval1,String,Openemr_Lists,Lists,enddate,Date,0.6099,43,0.6896
Openemr_PatientData,Patientdata,ad_reviewed,DateTime,Openemr_Lists,Lists,type,String,0.7871,25,0.7537
Openemr_PatientData,Patientdata,usertext6,String,Krsiloemr,tblPatient,eSeptal,Double,0.5826,43,0.6781
Krsiloemr,tblPatient,LongitudinalStrain,Double,emrbots,PatientCorePopulatedTable,PatientMaritalStatus,String,0.5858,44,0.7395
MedTakmi_Cdi_Emr_Profile,Cdi,patientID,Long,LPanEmr,Patient,name,String,0.6292,50,0.4653
Openemr_PatientData,Patientdata,allow_health_info_ex,String,LPanEmr,Patient,illness,String,0.469,43,0.7097
MedTakmi_Cdi_Emr_Profile,Cdi,name,String,Openemr_PatientData,Patientdata,monthly_income,Long,0.4668,50,0.571
Openemr_PatientData,Patientdata,guardianemail,String,MedTakmi_Cdi_Emr_Profile,Cdi,RenalDysfunction,String,0.7272,23,0.7711
Openemr_PatientData,Patientdata,guardianrelationship,String,LPanEmr,Patient,allergichistory,String,0.4003,33,0.7432
LPanEmr,Patient,gender,String,emrbots,PatientCorePopulatedTable,admissionList,String,0.6121,17,0.6923
Openemr_Lists,Lists,erx_uploaded,Long,MedTakmi_Cdi_Emr_Diagnosis,Cdi,dateOfAdmission,Date,0.6103,17,0.8033
Openemr_Lists,Lists,subtype,String,MedTakmi_Cdi_Emr_Diagnosis,Cdi,diseaseNameOnAdmission,String,0.6433,29,0.8515
Openemr_PatientData,Patientdata,referrerID,String,MedTakmi_Cdi_Emr_CareHistory,Cdi,department,String,0.7916,30,0.5624
Openemr_Lists,Lists,erx_source,Long,MedTakmi_Cdi_Emr_Diagnosis,Cdi,outcome,String,0.7218,57,0.7489
Openemr_PatientData,Patientdata,completed_ad,String,Openemr_Lists,Lists,list_option_id,String,0.6646,42,0.7715
emrbots,PatientCorePopulatedTable,PatientLanguage,String,Openemr_PatientData,Patientdata,guardianstate,String,0.6108,38,0.7534
LPanEmr,Patient,time,DateTime,emrbots,PatientCorePopulatedTable,PatientDateOfBirth,Date,0.483,75,0.8145
MedTakmi_Cdi_Emr_laboratoryTest,Cdi,result,String,Openemr_PatientData,Patientdata,usertext2,String,0.658,50,0.7864
Openemr_PatientData,Patientdata,migrantseasonal,String,emrbots,PatientCorePopulatedTable,admissionList,String,0.7239,38,0.7819
MedTakmi_Cdi_Emr_laboratoryTest,Cdi,result,String,Openemr_PatientData,Patientdata,guardiancountry,String,0.629,33,0.7149
emrbots,PatientCorePopulatedTable,PatientLanguage,String,Openemr_PatientData,Patientdata,guardiansex,String,0.5788,36,0.7014
MedTakmi_Cdi_Emr_laboratoryTest,Cdi,result,String,Openemr_Lists,Lists,referredby,String,0.854,33,0.9002
emrbots,PatientCorePopulatedTable,PatientLanguage,String,Openemr_PatientData,Patientdata,interpretter,String,0.5988,33,0.7506
Openemr_PatientData,Patientdata,userlist6,String,emrbots,PatientCorePopulatedTable,diagnosis,String,0.5848,33,0.8079
Openemr_PatientData,Patientdata,drivers_license,String,emrbots,PatientCorePopulatedTable,PatientGender,String,0.4396,38,0.6778
MedTakmi_Cdi_Emr_Therapy,Cdi,date,DateTime,Openemr_PatientData,Patientdata,family_size,Long,0.5508,25,0.8652
Openemr_PatientData,Patientdata,pharmacy_id,Long,Openemr_Lists,Lists,classification,Long,0.528,27,0.8346
Openemr_PatientData,Patientdata,usertext6,String,Krsiloemr,tblPatient,Ee,Double,0.6066,50,0.6138
Krsiloemr,tblPatient,LVEF,Double,LPanEmr,Patient,diastolicbp,Long,0.6562,0,0.5801
MedTakmi_Cdi_Emr_Therapy,Cdi,patientID,Long,Openemr_PatientData,Patientdata,id,Long,0.6574,50,0.6649
Openemr_Lists,Lists,list_option_id,String,emrbots,PatientCorePopulatedTable,PatientId,String,0.6364,44,0.7294
emrbots,PatientCorePopulatedTable,PatientPopulationPercentageBelowPoverty,String,LPanEmr,Patient,illness,String,0.5116,29,0.6648
LPanEmr,Patient,allergichistory,String,Openemr_PatientData,Patientdata,title,String,0.4413,40,0.7471
Krsiloemr,tblPatient,LongitudinalStrain,Double,Openemr_PatientData,Patientdata,imm_reg_stat_effdate,String,0.7146,28,0.7101
MedTakmi_Cdi_Emr_Therapy,Cdi,patientID,Long,Openemr_PatientData,Patientdata,email_direct,String,0.5449,38,0.7788
Krsiloemr,tblPatient,PatientMRNNo,Long,LPanEmr,Patient,height,Long,0.4952,33,0.2393
LPanEmr,Patient,height,Long,Openemr_PatientData,Patientdata,userlist5,String,0.431,33,0.5032
Openemr_Lists,Lists,type,String,LPanEmr,Patient,description,String,0.9168,25,0.7351
Openemr_PatientData,Patientdata,race,String,Openemr_Lists,Lists,external_allergyid,String,0.4971,50,0.799
MedTakmi_Cdi_Emr_laboratoryTest,Cdi,patientID,Long,Openemr_PatientData,Patientdata,userlist5,String,0.5258,22,0.7671
Openemr_PatientData,Patientdata,usertext6,String,Openemr_Lists,Lists,date,DateTime,0.452,50,0.7958
Krsiloemr,tblPatient,PhysicalExam,Long,Openemr_PatientData,Patientdata,state,String,0.6783,40,0.7633
Openemr_PatientData,Patientdata,race,String,Openemr_Lists,Lists,activity,Long,0.5608,50,0.8166
LPanEmr,Patient,advice,String,Openemr_PatientData,Patientdata,guardianstate,String,0.675,50,0.782
MedTakmi_Cdi_Emr_Diagnosis,Cdi,outcome,String,MedTakmi_Cdi_Emr_laboratoryTest,Cdi,date,DateTime,0.6918,25,0.7406
MedTakmi_Cdi_Emr_laboratoryTest,Cdi,date,DateTime,Openemr_PatientData,Patientdata,hipaa_voice,String,0.6082,25,0.8145
Openemr_Lists,Lists,verification,String,emrbots,PatientCorePopulatedTable,PatientRace,String,0.6478,36,0.7281
Openemr_PatientData,Patientdata,userlist2,String,emrbots,PatientCorePopulatedTable,AdmissionId,Long,0.661,22,0.7659
Openemr_PatientData,Patientdata,guardianaddress,String,Openemr_Lists,Lists,destination,String,0.595,36,0.7514
Krsiloemr,tblPatient,EncounterDate,Date,Openemr_PatientData,Patientdata,guardianaddress,String,0.681,23,0.7931
Openemr_PatientData,Patientdata,race,String,MedTakmi_Cdi_Emr_Profile,Cdi,gender,String,0.4621,25,0.7674
LPanEmr,Patient,status,String,MedTakmi_Cdi_Emr_Diagnosis,Cdi,dateOfDischarge,Date,0.6663,33,0.7838
Openemr_Lists,Lists,external_allergyid,String,Openemr_PatientData,Patientdata,religion,String,0.4576,38,0.8001
MedTakmi_Cdi_Emr_Profile,Cdi,LiverDysfunction,String,Openemr_Lists,Lists,external_allergyid,String,0.6287,25,0.7313
Openemr_PatientData,Patientdata,hipaa_voice,String,MedTakmi_Cdi_Emr_Therapy,Cdi,careGroup,String,0.5427,22,0.7274
Openemr_PatientData,Patientdata,fname,String,Krsiloemr,tblPatient,PhysicalExam,Long,0.6321,40,0.7676
MedTakmi_Cdi_Emr_laboratoryTest,Cdi,date,DateTime,emrbots,PatientCorePopulatedTable,PatientRace,String,0.5036,50,0.7773
Openemr_PatientData,Patientdata,usertext4,String,Krsiloemr,tblPatient,PatientName,String,0.5912,33,0.7902
Krsiloemr,tblPatient,LVEF,Double,Openemr_PatientData,Patientdata,imm_reg_stat_effdate,String,0.7203,0,0.6459
Openemr_Lists,Lists,pid,Long,Openemr_PatientData,Patientdata,guardianstate,String,0.6589,33,0.7778
Openemr_PatientData,Patientdata,cmsportal_login,String,Krsiloemr,tblPatient,EncounterDate,Date,0.6726,23,0.7197
Openemr_PatientData,Patientdata,referrer,String,Openemr_Lists,Lists,destination,String,0.8111,13,0.7808
Krsiloemr,tblPatient,LVMI,Double,Openemr_Lists,Lists,classification,Long,0.7986,0,0.5883
Openemr_PatientData,Patientdata,postal_code,Long,emrbots,PatientCorePopulatedTable,PatientRace,String,0.4899,36,0.6888
Krsiloemr,tblPatient,ECG,Long,MedTakmi_Cdi_Emr_Profile,Cdi,name,String,0.7829,0,0.5656
Openemr_Lists,Lists,verification,String,emrbots,PatientCorePopulatedTable,AdmissionStartDate,Date,0.7056,33,0.7671
Openemr_PatientData,Patientdata,care_team_facility,String,Krsiloemr,tblPatient,ECG,Long,0.5808,0,0.7043
Openemr_PatientData,Patientdata,hipaa_mail,String,LPanEmr,Patient,pid,Long,0.7,33,0.7129
MedTakmi_Cdi_Emr_CareHistory,Cdi,DateOfAdmission,DateTime,Openemr_PatientData,Patientdata,migrantseasonal,String,0.645,40,0.77
Openemr_Lists,Lists,injury_type,String,Openemr_PatientData,Patientdata,ad_reviewed,DateTime,0.7111,19,0.7212
LPanEmr,Patient,illness,String,Openemr_PatientData,Patientdata,guardianworkphone,Long,0.4418,29,0.6039
MedTakmi_Cdi_Emr_Profile,Cdi,RenalDysfunction,String,Krsiloemr,tblPatient,ECG,Long,0.7752,0,0.8038
Openemr_Lists,Lists,activity,Long,emrbots,PatientCorePopulatedTable,PatientLanguage,String,0.4408,50,0.7713
LPanEmr,Patient,illness,String,Openemr_Lists,Lists,id,Long,0.5575,50,0.6729
Openemr_PatientData,Patientdata,vfc,String,LPanEmr,Patient,description,String,0.7578,33,0.6701
Krsiloemr,tblPatient,SymptomsAndSigns,Long,Openemr_PatientData,Patientdata,country,String,0.6277,29,0.7632
Krsiloemr,tblPatient,PatientMRNNo,Long,Openemr_PatientData,Patientdata,contrastart,DateTime,0.6717,27,0.2569
Krsiloemr,tblPatient,PhysicalExam,Long,Openemr_PatientData,Patientdata,uuid,String,0.6667,25,0.6956
MedTakmi_Cdi_Emr_Therapy,Cdi,operativeProcedure1,String,Krsiloemr,tblPatient,Ee,Double,0.6721,50,0.6193
Openemr_PatientData,Patientdata,usertext8,String,Openemr_Lists,Lists,title,String,0.658,40,0.7015
Openemr_PatientData,Patientdata,usertext8,String,emrbots,PatientCorePopulatedTable,PatientGender,String,0.4884,33,0.8072
Openemr_PatientData,Patientdata,guardianaddress,String,Openemr_Lists,Lists,injury_part,String,0.5287,36,0.7838
Openemr_PatientData,Patientdata,hipaa_mail,String,MedTakmi_Cdi_Emr_laboratoryTest,Cdi,testName,String,0.6822,25,0.6841
Krsiloemr,tblPatient,LongitudinalStrain,Double,Openemr_PatientData,Patientdata,usertext7,String,0.6678,22,0.675
Krsiloemr,tblPatient,PatientID,String,Openemr_PatientData,Patientdata,allow_imm_reg_use,String,0.633,22,0.7309
Openemr_Lists,Lists,type,String,Openemr_PatientData,Patientdata,pricelevel,String,0.6361,25,0.7955
Openemr_Lists,Lists,returndate,String,Openemr_PatientData,Patientdata,postal_code,Long,0.6326,30,0.7254
emrbots,PatientCorePopulatedTable,PatientRace,String,Openemr_PatientData,Patientdata,userlist5,String,0.4864,22,0.7715
Openemr_PatientData,Patientdata,userlist3,String,Krsiloemr,tblPatient,PatientID,String,0.5915,22,0.8056
LPanEmr,Patient,diagnosis,String,Openemr_PatientData,Patientdata,financial,String,0.5274,44,0.735
Openemr_PatientData,Patientdata,allow_imm_reg_use,String,Openemr_Lists,Lists,type,String,0.7114,25,0.7357
Openemr_Lists,Lists,outcome,Long,Openemr_PatientData,Patientdata,ref_providerID,Long,0.7395,29,0.7998
Openemr_Lists,Lists,modifydate,DateTime,LPanEmr,Patient,gender,String,0.6523,33,0.6972
Openemr_PatientData,Patientdata,usertext7,String,emrbots,PatientCorePopulatedTable,AdmissionId,Long,0.6867,11,0.6755
Openemr_Lists,Lists,pid,Long,emrbots,PatientCorePopulatedTable,PatientDateOfBirth,Date,0.4359,33,0.6737
LPanEmr,Patient,time,DateTime,Openemr_PatientData,Patientdata,street,String,0.617,50,0.6676
Openemr_PatientData,Patientdata,country_code,String,Openemr_Lists,Lists,external_allergyid,String,0.6691,33,0.812
MedTakmi_Cdi_Emr_laboratoryTest,Cdi,testName,String,Krsiloemr,tblPatient,EncounterDate,Date,0.7241,53,0.8854
MedTakmi_Cdi_Emr_Profile,Cdi,dateOfFirstVisit,Date,LPanEmr,Patient,gender,String,0.488,33,0.7604
Openemr_PatientData,Patientdata,hipaa_voice,String,Openemr_Lists,Lists,outcome,Long,0.6904,43,0.7773
Krsiloemr,tblPatient,PatientMRNNo,Long,LPanEmr,Patient,allergichistory,String,0.4855,25,0.2487
Krsiloemr,tblPatient,TRV,Double,MedTakmi_Cdi_Emr_Profile,Cdi,patientID,Long,0.6551,0,0.7478
Openemr_Lists,Lists,subtype,String,Openemr_PatientData,Patientdata,genericval2,String,0.7011,0,0.6192
LPanEmr,Patient,diagnosis,String,MedTakmi_Cdi_Emr_Profile,Cdi,birthDate,Date,0.6546,22,0.8595
Openemr_PatientData,Patientdata,genericval1,String,Krsiloemr,tblPatient,DateOfBirth,Date,0.5982,18,0.7261
Openemr_Lists,Lists,id,Long,Openemr_PatientData,Patientdata,usertext4,String,0.6304,0,0.7104
MedTakmi_Cdi_Emr_Diagnosis,Cdi,diseaseNameOnAdmission,String,Openemr_PatientData,Patientdata,usertext1,String,0.4957,33,0.77
Openemr_Lists,Lists,begdate,Date,Openemr_PatientData,Patientdata,guardianaddress,String,0.6604,29,0.7835
Openemr_PatientData,Patientdata,mothersname,String,emrbots,PatientCorePopulatedTable,PatientRace,String,0.6022,45,0.7433
Openemr_PatientData,Patientdata,deceased_reason,String,Krsiloemr,tblPatient,eSeptal,Double,0.5974,43,0.6813
MedTakmi_Cdi_Emr_Therapy,Cdi,careGroup,String,Openemr_PatientData,Patientdata,guardianstate,String,0.6581,22,0.6667
Krsiloemr,tblPatient,ECG,Long,Openemr_PatientData,Patientdata,ref_providerID,Long,0.7418,0,0.7876
emrbots,PatientCorePopulatedTable,PatientDateOfBirth,Date,Openemr_PatientData,Patientdata,occupation,String,0.5525,30,0.7087
Openemr_PatientData,Patientdata,country_code,String,MedTakmi_Cdi_Emr_laboratoryTest,Cdi,patientID,Long,0.5093,22,0.7161
Openemr_PatientData,Patientdata,hipaa_voice,String,Openemr_Lists,Lists,verification,String,0.694,27,0.7389
Openemr_PatientData,Patientdata,ref_providerID,Long,LPanEmr,Patient,pid,Long,0.7067,67,0.7782
MedTakmi_Cdi_Emr_Diagnosis,Cdi,dateOfDischarge,Date,Openemr_PatientData,Patientdata,referral_source,String,0.706,33,0.7588
Openemr_Lists,Lists,activity,Long,Krsiloemr,tblPatient,PatientMRNNo,Long,0.5087,50,0.2222
Openemr_PatientData,Patientdata,title,String,Openemr_Lists,Lists,extrainfo,String,0.7044,40,0.7134
Openemr_PatientData,Patientdata,title,String,Krsiloemr,tblPatient,PhysicalExam,Long,0.647,40,0.6831
LPanEmr,Patient,diagnosis,String,Openemr_PatientData,Patientdata,userlist2,String,0.6193,33,0.8295
Krsiloemr,tblPatient,ClinicalHistory,Long,Openemr_Lists,Lists,title,String,0.4663,40,0.7351
Openemr_PatientData,Patientdata,guardianrelationship,String,emrbots,PatientCorePopulatedTable,AdmissionEndDate,Date,0.7006,31,0.7997
Openemr_PatientData,Patientdata,hipaa_mail,String,emrbots,PatientCorePopulatedTable,diagnosis,String,0.6283,33,0.7479
Openemr_PatientData,Patientdata,guardianemail,String,Krsiloemr,tblPatient,NTproBNP,Double,0.7346,13,0.6794
Openemr_PatientData,Patientdata,industry,String,Krsiloemr,tblPatient,DateOfBirth,Date,0.5692,25,0.6926
Openemr_Lists,Lists,begdate,Date,Openemr_PatientData,Patientdata,monthly_income,Long,0.5092,14,0.6992
Openemr_PatientData,Patientdata,guardianemail,String,emrbots,PatientCorePopulatedTable,PatientPopulationPercentageBelowPoverty,String,0.587,38,0.7349
Krsiloemr,tblPatient,TRV,Double,Openemr_PatientData,Patientdata,interpretter,String,0.7786,0,0.7705
Openemr_Lists,Lists,injury_grade,String,LPanEmr,Patient,diagnosis,String,0.6559,11,0.783
emrbots,PatientCorePopulatedTable,PatientGender,String,Openemr_Lists,Lists,erx_uploaded,Long,0.5318,25,0.7816
Openemr_PatientData,Patientdata,ss,Long,Openemr_Lists,Lists,uuid,String,0.7804,0,0.6419
MedTakmi_Cdi_Emr_Diagnosis,Cdi,diseaseNameOnDischarge,String,Openemr_PatientData,Patientdata,referrerID,String,0.6622,30,0.8241
Openemr_Lists,Lists,erx_source,Long,Openemr_PatientData,Patientdata,usertext5,String,0.7049,33,0.7635
Openemr_PatientData,Patientdata,guardianpostalcode,Long,MedTakmi_Cdi_Emr_laboratoryTest,Cdi,testName,String,0.6582,50,0.6845
LPanEmr,Patient,temperature,Long,Openemr_PatientData,Patientdata,lname,String,0.6344,40,0.8173
Openemr_PatientData,Patientdata,userlist1,String,Openemr_Lists,Lists,id,Long,0.6979,50,0.7284
Openemr_PatientData,Patientdata,publicity_code,String,emrbots,PatientCorePopulatedTable,AdmissionId,Long,0.7108,36,0.5841
Openemr_PatientData,Patientdata,userlist3,String,Openemr_Lists,Lists,extrainfo,String,0.6287,33,0.8083
Openemr_Lists,Lists,referredby,String,Openemr_PatientData,Patientdata,guardianpostalcode,Long,0.6629,20,0.7579
Krsiloemr,tblPatient,ClinicalHistory,Long,Openemr_Lists,Lists,date,DateTime,0.3419,25,0.8104
Openemr_PatientData,Patientdata,occupation,String,Krsiloemr,tblPatient,BNP,Double,0.668,0,0.6774
Krsiloemr,tblPatient,LAVI,Double,emrbots,PatientCorePopulatedTable,admissionList,String,0.7474,25,0.7565
LPanEmr,Patient,name,String,Openemr_PatientData,Patientdata,userlist5,String,0.6422,0,0.5016
Openemr_PatientData,Patientdata,guardianaddress,String,Openemr_Lists,Lists,occurence,Long,0.7121,33,0.7302
Krsiloemr,tblPatient,LAVI,Double,Openemr_Lists,Lists,pid,Long,0.7818,0,0.7301
Openemr_PatientData,Patientdata,usertext1,String,LPanEmr,Patient,heartrate,Long,0.4918,44,0.7984
MedTakmi_Cdi_Emr_Diagnosis,Cdi,patientID,Long,Openemr_PatientData,Patientdata,usertext8,String,0.5487,33,0.7618
Openemr_PatientData,Patientdata,occupation,String,Openemr_Lists,Lists,list_option_id,String,0.6706,60,0.8277
MedTakmi_Cdi_Emr_Profile,Cdi,name,String,Openemr_Lists,Lists,classification,Long,0.8558,25,0.554
emrbots,PatientCorePopulatedTable,PatientPopulationPercentageBelowPoverty,String,LPanEmr,Patient,name,String,0.4764,50,0.5269
Openemr_Lists,Lists,external_allergyid,String,Krsiloemr,tblPatient,EncounterDate,Date,0.6819,23,0.8306
MedTakmi_Cdi_Emr_Profile,Cdi,patientID,Long,Openemr_PatientData,Patientdata,DOB,Date,0.6388,33,0.7958
MedTakmi_Cdi_Emr_Diagnosis,Cdi,outcome,String,MedTakmi_Cdi_Emr_laboratoryTest,Cdi,patientID,Long,0.6207,29,0.7039
Openemr_PatientData,Patientdata,occupation,String,LPanEmr,Patient,advice,String,0.6175,33,0.7849
Openemr_Lists,Lists,date,DateTime,Openemr_PatientData,Patientdata,deceased_reason,String,0.4863,50,0.6994
emrbots,PatientCorePopulatedTable,diagnosis,String,MedTakmi_Cdi_Emr_CareHistory,Cdi,patientID,Long,0.8059,22,0.7954
Openemr_Lists,Lists,activity,Long,Openemr_PatientData,Patientdata,family_size,Long,0.5347,38,0.8538
Openemr_PatientData,Patientdata,ss,Long,Openemr_Lists,Lists,destination,String,0.6929,50,0.6694
LPanEmr,Patient,time,DateTime,Openemr_PatientData,Patientdata,usertext7,String,0.611,50,0.7406
Openemr_PatientData,Patientdata,pricelevel,String,Openemr_Lists,Lists,list_option_id,String,0.6603,20,0.7815
Openemr_Lists,Lists,destination,String,MedTakmi_Cdi_Emr_Therapy,Cdi,patientID,Long,0.6327,44,0.6954
MedTakmi_Cdi_Emr_Profile,Cdi,LiverDysfunction,String,Krsiloemr,tblPatient,PatientName,String,0.5288,27,0.664
Krsiloemr,tblPatient,PatientMRNNo,Long,Openemr_Lists,Lists,diagnosis,String,0.7601,33,0.2562
Openemr_Lists,Lists,injury_grade,String,MedTakmi_Cdi_Emr_Profile,Cdi,LiverDysfunction,String,0.6336,25,0.725
