NodeLeftSchemaName,NodeLeftTableName,NodeLeftName,NodeLeftDataType,NodeRightSchemaName,NodeRightTableName,NodeRightName,NodeRightDataType,BERT_BASE,FUZZY_MATCH,SYN_AND_SEM_MATCH
Openemr_Lists,Lists,reinjury_id,Long,Openemr_PatientData,Patientdata,guardiancountry,String,0.72,45,0.8931
Openemr_Lists,Lists,erx_uploaded,Long,Openemr_PatientData,Patientdata,guardianemail,String,0.6651,33,0.8724
emrbots,PatientCorePopulatedTable,AdmissionId,Long,Openemr_PatientData,Patientdata,title,String,0.8103,20,0.9471
Krsiloemr,tblPatient,LongitudinalStrain,Double,Openemr_PatientData,Patientdata,language,String,0.6341,38,0.8387
LPanEmr,Patient,pid,Long,Openemr_Lists,Lists,date,DateTime,0.6106,0,0.9343
Openemr_PatientData,Patientdata,contrastart,DateTime,MedTakmi_Cdi_Emr_Therapy,Cdi,date,DateTime,0.5295,50,0.8466
Openemr_Lists,Lists,date,DateTime,LPanEmr,Patient,heartrate,Long,0.5255,75,0.8606
LPanEmr,Patient,status,String,Openemr_PatientData,Patientdata,referrerID,String,0.7924,0,0.964
Openemr_PatientData,Patientdata,state,String,MedTakmi_Cdi_Emr_Diagnosis,Cdi,outcome,String,0.7736,40,0.9488
LPanEmr,Patient,description,String,MedTakmi_Cdi_Emr_Profile,Cdi,patientID,Long,0.6926,44,0.8199
MedTakmi_Cdi_Emr_laboratoryTest,Cdi,material,String,Openemr_PatientData,Patientdata,allow_imm_info_share,String,0.5819,25,0.9037
Openemr_PatientData,Patientdata,country,String,Openemr_Lists,Lists,list_option_id,String,0.664,29,0.9158
Krsiloemr,tblPatient,BNP,Double,Openemr_PatientData,Patientdata,publicity_code,String,0.595,0,0.8622
MedTakmi_Cdi_Emr_Diagnosis,Cdi,dateOfDischarge,Date,emrbots,PatientCorePopulatedTable,PatientName,String,0.5946,27,0.8255
Openemr_PatientData,Patientdata,ref_providerID,Long,Krsiloemr,tblPatient,eSeptal,Double,0.7501,29,0.9625
MedTakmi_Cdi_Emr_Therapy,Cdi,patientID,Long,Openemr_Lists,Lists,erx_uploaded,Long,0.607,33,0.8243
Openemr_Lists,Lists,pid,Long,Openemr_PatientData,Patientdata,userlist7,String,0.6121,33,0.941
emrbots,PatientCorePopulatedTable,PatientId,String,Openemr_PatientData,Patientdata,title,String,0.6568,60,0.7931
Openemr_PatientData,Patientdata,imm_reg_stat_effdate,String,MedTakmi_Cdi_Emr_Profile,Cdi,LiverDysfunction,String,0.6517,25,0.8234
Openemr_PatientData,Patientdata,ad_reviewed,DateTime,Krsiloemr,tblPatient,EncounterDate,Date,0.7546,18,0.9079
emrbots,PatientCorePopulatedTable,PatientId,String,Openemr_PatientData,Patientdata,street,String,0.4245,50,0.7576
Openemr_PatientData,Patientdata,referrerID,String,Openemr_Lists,Lists,comments,String,0.7977,13,0.9535
LPanEmr,Patient,pid,Long,Openemr_PatientData,Patientdata,usertext6,String,0.5633,0,0.9259
LPanEmr,Patient,pid,Long,emrbots,PatientCorePopulatedTable,PatientMaritalStatus,String,0.4911,33,0.8088
Openemr_PatientData,Patientdata,ss,Long,emrbots,PatientCorePopulatedTable,PatientDateOfBirth,Date,0.5378,0,0.8292
Openemr_PatientData,Patientdata,usertext2,String,LPanEmr,Patient,diagnosis,String,0.6227,11,0.8955
Openemr_Lists,Lists,list_option_id,String,Openemr_PatientData,Patientdata,occupation,String,0.6706,60,0.9183
MedTakmi_Cdi_Emr_Diagnosis,Cdi,outcome,String,Openemr_PatientData,Patientdata,email_direct,String,0.4687,14,0.8248
LPanEmr,Patient,advice,String,emrbots,PatientCorePopulatedTable,PatientDateOfBirth,Date,0.4632,33,0.8538
LPanEmr,Patient,insurance,String,Openemr_PatientData,Patientdata,userlist7,String,0.5801,24,0.8999
Openemr_PatientData,Patientdata,uuid,String,Openemr_Lists,Lists,injury_type,String,0.5753,25,0.8781
Openemr_PatientData,Patientdata,genericname1,String,Krsiloemr,tblPatient,ECG,Long,0.6577,0,0.9239
LPanEmr,Patient,heartrate,Long,Openemr_PatientData,Patientdata,soap_import_status,String,0.4347,44,0.7985
Openemr_Lists,Lists,injury_grade,String,Openemr_PatientData,Patientdata,id,Long,0.5672,50,0.8691
Openemr_PatientData,Patientdata,hipaa_voice,String,LPanEmr,Patient,pasthistory,String,0.6018,27,0.9087
Openemr_PatientData,Patientdata,hipaa_message,String,emrbots,PatientCorePopulatedTable,PatientRace,String,0.5787,36,0.8526
Openemr_Lists,Lists,external_allergyid,String,Openemr_PatientData,Patientdata,homeless,String,0.3657,25,0.7479
Openemr_PatientData,Patientdata,postal_code,Long,LPanEmr,Patient,status,String,0.5924,50,0.8743
Openemr_PatientData,Patientdata,userlist5,String,Krsiloemr,tblPatient,Ee,Double,0.5479,50,0.8533
Openemr_PatientData,Patientdata,date,DateTime,MedTakmi_Cdi_Emr_Diagnosis,Cdi,patientID,Long,0.5352,75,0.8146
Openemr_Lists,Lists,uuid,String,MedTakmi_Cdi_Emr_CareHistory,Cdi,patientID,Long,0.6392,25,0.832
MedTakmi_Cdi_Emr_Diagnosis,Cdi,dateOfAdmission,Date,Openemr_PatientData,Patientdata,userlist1,String,0.6843,22,0.9356
Openemr_Lists,Lists,injury_type,String,Openemr_PatientData,Patientdata,soap_import_status,String,0.5009,36,0.798
Openemr_PatientData,Patientdata,pricelevel,String,MedTakmi_Cdi_Emr_Therapy,Cdi,patientID,Long,0.5035,33,0.8203
Openemr_PatientData,Patientdata,usertext2,String,Krsiloemr,tblPatient,LVMI,Double,0.6026,0,0.9483
Openemr_Lists,Lists,destination,String,emrbots,PatientCorePopulatedTable,PatientId,String,0.6327,44,0.8132
Openemr_Lists,Lists,verification,String,Openemr_PatientData,Patientdata,ref_providerID,Long,0.773,26,0.9399
MedTakmi_Cdi_Emr_Profile,Cdi,birthDate,Date,Openemr_PatientData,Patientdata,postal_code,Long,0.6177,33,0.8351
LPanEmr,Patient,gender,String,MedTakmi_Cdi_Emr_Therapy,Cdi,operativeSite1,String,0.5335,33,0.8871
Openemr_PatientData,Patientdata,guardianpostalcode,Long,Openemr_Lists,Lists,severity_al,String,0.5779,45,0.8999
MedTakmi_Cdi_Emr_Therapy,Cdi,patientID,Long,Openemr_PatientData,Patientdata,pid,Long,0.5805,33,0.833
MedTakmi_Cdi_Emr_Diagnosis,Cdi,outcome,String,MedTakmi_Cdi_Emr_CareHistory,Cdi,DateOfAdmission,DateTime,0.7541,29,0.9335
Openemr_PatientData,Patientdata,hipaa_voice,String,Openemr_Lists,Lists,activity,Long,0.6024,38,0.9232
Openemr_Lists,Lists,destination,String,MedTakmi_Cdi_Emr_laboratoryTest,Cdi,date,DateTime,0.7305,50,0.9448
Openemr_PatientData,Patientdata,ad_reviewed,DateTime,MedTakmi_Cdi_Emr_Therapy,Cdi,patientID,Long,0.7013,33,0.8474
Openemr_PatientData,Patientdata,cmsportal_login,String,MedTakmi_Cdi_Emr_Therapy,Cdi,operativeProcedure1,String,0.694,27,0.9102
Openemr_PatientData,Patientdata,regdate,DateTime,Openemr_Lists,Lists,classification,Long,0.7654,29,0.952
LPanEmr,Patient,weight,Long,emrbots,PatientCorePopulatedTable,AdmissionId,Long,0.5554,17,0.7997
MedTakmi_Cdi_Emr_Profile,Cdi,RenalDysfunction,String,MedTakmi_Cdi_Emr_laboratoryTest,Cdi,testName,String,0.6897,25,0.8827
Openemr_Lists,Lists,pid,Long,Krsiloemr,tblPatient,LVMI,Double,0.7695,0,0.9673
emrbots,PatientCorePopulatedTable,PatientMaritalStatus,String,Openemr_PatientData,Patientdata,language,String,0.4632,38,0.818
emrbots,PatientCorePopulatedTable,PatientMaritalStatus,String,Openemr_PatientData,Patientdata,financial,String,0.4542,56,0.7476
Krsiloemr,tblPatient,PatientMRNNo,Long,Openemr_PatientData,Patientdata,completed_ad,String,0.6594,17,0.8571
Openemr_PatientData,Patientdata,family_size,Long,MedTakmi_Cdi_Emr_laboratoryTest,Cdi,material,String,0.5654,38,0.8849
Openemr_PatientData,Patientdata,hipaa_voice,String,Openemr_Lists,Lists,type,String,0.747,25,0.9316
emrbots,PatientCorePopulatedTable,PatientLanguage,String,Openemr_PatientData,Patientdata,usertext1,String,0.5287,33,0.849
MedTakmi_Cdi_Emr_Therapy,Cdi,careGroup,String,Openemr_PatientData,Patientdata,genericval2,String,0.5676,22,0.8508
LPanEmr,Patient,name,String,Openemr_PatientData,Patientdata,drivers_license,String,0.533,50,0.8395
MedTakmi_Cdi_Emr_Therapy,Cdi,operativeProcedure1,String,Openemr_PatientData,Patientdata,homeless,String,0.2419,38,0.6932
Openemr_PatientData,Patientdata,guardianworkphone,Long,LPanEmr,Patient,insurance,String,0.5382,33,0.8145
Krsiloemr,tblPatient,PatientID,String,Openemr_PatientData,Patientdata,hipaa_allowmail,String,0.587,22,0.8054
Krsiloemr,tblPatient,SymptomsAndSigns,Long,Openemr_PatientData,Patientdata,mname,String,0.7101,40,0.9081
Openemr_Lists,Lists,occurence,Long,Openemr_PatientData,Patientdata,userlist4,String,0.6761,22,0.9367
Openemr_Lists,Lists,reinjury_id,Long,LPanEmr,Patient,pid,Long,0.6291,67,0.9504
Openemr_Lists,Lists,enddate,Date,Openemr_PatientData,Patientdata,ethnicity,String,0.5604,29,0.8226
Krsiloemr,tblPatient,PhysicalExam,Long,Openemr_PatientData,Patientdata,homeless,String,0.2794,25,0.7227
Openemr_Lists,Lists,severity_al,String,emrbots,PatientCorePopulatedTable,PatientRace,String,0.5358,27,0.8389
LPanEmr,Patient,diastolicbp,Long,Openemr_PatientData,Patientdata,allow_health_info_ex,String,0.6556,27,0.8356
Openemr_PatientData,Patientdata,usertext2,String,Openemr_Lists,Lists,type,String,0.7163,50,0.953
Openemr_Lists,Lists,title,String,emrbots,PatientCorePopulatedTable,AdmissionEndDate,Date,0.7615,40,0.9435
LPanEmr,Patient,gender,String,Openemr_Lists,Lists,verification,String,0.6302,33,0.8913
Krsiloemr,tblPatient,EncounterDate,Date,Openemr_PatientData,Patientdata,DOB,Date,0.7214,33,0.9141
Krsiloemr,tblPatient,Ee,Double,LPanEmr,Patient,birthday,Date,0.5189,0,0.6717
Openemr_Lists,Lists,enddate,Date,Openemr_PatientData,Patientdata,phone_biz,Long,0.497,29,0.8141
Openemr_PatientData,Patientdata,usertext4,String,LPanEmr,Patient,heartrate,Long,0.4418,44,0.8377
Openemr_Lists,Lists,occurence,Long,Openemr_PatientData,Patientdata,pubpid,String,0.7359,17,0.9363
emrbots,PatientCorePopulatedTable,PatientDateOfBirth,Date,Krsiloemr,tblPatient,EncounterDate,Date,0.6015,46,0.794
MedTakmi_Cdi_Emr_laboratoryTest,Cdi,patientID,Long,Openemr_PatientData,Patientdata,DOB,Date,0.6388,33,0.8464
Openemr_Lists,Lists,classification,Long,MedTakmi_Cdi_Emr_Diagnosis,Cdi,patientID,Long,0.6685,44,0.806
MedTakmi_Cdi_Emr_laboratoryTest,Cdi,testName,String,Openemr_PatientData,Patientdata,date,DateTime,0.5664,50,0.9101
Openemr_PatientData,Patientdata,usertext6,String,Krsiloemr,tblPatient,Age,Long,0.5161,33,0.8947
emrbots,PatientCorePopulatedTable,PatientLanguage,String,Openemr_PatientData,Patientdata,hipaa_allowmail,String,0.5297,20,0.8296
Openemr_Lists,Lists,uuid,String,LPanEmr,Patient,temperature,Long,0.6283,25,0.8803
LPanEmr,Patient,name,String,Openemr_PatientData,Patientdata,ethnicity,String,0.6625,25,0.8686
LPanEmr,Patient,insurance,String,Openemr_PatientData,Patientdata,country,String,0.6587,29,0.8989
Openemr_PatientData,Patientdata,usertext6,String,emrbots,PatientCorePopulatedTable,PatientPopulationPercentageBelowPoverty,String,0.4724,44,0.8162
Openemr_Lists,Lists,id,Long,Openemr_PatientData,Patientdata,userlist7,String,0.632,50,0.9369
MedTakmi_Cdi_Emr_Diagnosis,Cdi,dateOfAdmission,Date,Openemr_PatientData,Patientdata,userlist4,String,0.5143,22,0.9206
Openemr_PatientData,Patientdata,usertext8,String,MedTakmi_Cdi_Emr_Therapy,Cdi,careGroup,String,0.5319,22,0.8647
Openemr_PatientData,Patientdata,genericname2,String,LPanEmr,Patient,time,DateTime,0.5392,50,0.895
Krsiloemr,tblPatient,ECG,Long,MedTakmi_Cdi_Emr_CareHistory,Cdi,department,String,0.8067,0,0.9597
Openemr_PatientData,Patientdata,migrantseasonal,String,Openemr_Lists,Lists,extrainfo,String,0.6593,33,0.8296
Openemr_PatientData,Patientdata,guardianemail,String,MedTakmi_Cdi_Emr_Diagnosis,Cdi,outcome,String,0.6944,14,0.8569
Openemr_Lists,Lists,list_option_id,String,Openemr_PatientData,Patientdata,guardiansname,String,0.7193,23,0.9434
MedTakmi_Cdi_Emr_Therapy,Cdi,careGroup,String,Openemr_PatientData,Patientdata,guardianemail,String,0.6494,33,0.8107
Openemr_Lists,Lists,modifydate,DateTime,Openemr_PatientData,Patientdata,userlist3,String,0.6437,22,0.9442
Openemr_Lists,Lists,extrainfo,String,MedTakmi_Cdi_Emr_laboratoryTest,Cdi,material,String,0.6936,38,0.9403
Krsiloemr,tblPatient,PatientName,String,Openemr_PatientData,Patientdata,soap_import_status,String,0.5131,27,0.7532
MedTakmi_Cdi_Emr_Therapy,Cdi,careGroup,String,MedTakmi_Cdi_Emr_CareHistory,Cdi,DateOfAdmission,DateTime,0.5257,22,0.826
LPanEmr,Patient,temperature,Long,Openemr_Lists,Lists,enddate,Date,0.6389,57,0.8848
Krsiloemr,tblPatient,SymptomsAndSigns,Long,LPanEmr,Patient,heartrate,Long,0.663,11,0.8178
Openemr_PatientData,Patientdata,country_code,String,Openemr_Lists,Lists,modifydate,DateTime,0.6404,30,0.9324
Openemr_Lists,Lists,classification,Long,Openemr_PatientData,Patientdata,squad,String,0.853,20,0.9038
Openemr_PatientData,Patientdata,usertext2,String,MedTakmi_Cdi_Emr_Diagnosis,Cdi,dateOfAdmission,Date,0.5911,22,0.9351
Openemr_PatientData,Patientdata,ad_reviewed,DateTime,emrbots,PatientCorePopulatedTable,diagnosis,String,0.7703,22,0.9237
LPanEmr,Patient,systailicbp,Long,Openemr_PatientData,Patientdata,squad,String,0.7801,40,0.9335
Krsiloemr,tblPatient,Gender,String,Openemr_PatientData,Patientdata,referral_source,String,0.6061,33,0.9185
Openemr_PatientData,Patientdata,phone_home,Long,Krsiloemr,tblPatient,eSeptal,Double,0.4736,29,0.8034
LPanEmr,Patient,pid,Long,Openemr_PatientData,Patientdata,imm_reg_status,String,0.6975,0,0.948
MedTakmi_Cdi_Emr_laboratoryTest,Cdi,result,String,Openemr_PatientData,Patientdata,city,String,0.6618,25,0.8196
Openemr_PatientData,Patientdata,userlist4,String,MedTakmi_Cdi_Emr_CareHistory,Cdi,patientID,Long,0.5804,22,0.853
Openemr_PatientData,Patientdata,contact_relationship,String,Krsiloemr,tblPatient,BNP,Double,0.6066,0,0.9387
Openemr_PatientData,Patientdata,street,String,emrbots,PatientCorePopulatedTable,PatientId,String,0.4245,50,0.7576
Openemr_Lists,Lists,list_option_id,String,Openemr_PatientData,Patientdata,state,String,0.7052,40,0.9432
Openemr_PatientData,Patientdata,care_team_facility,String,MedTakmi_Cdi_Emr_Therapy,Cdi,careGroup,String,0.8253,44,0.9767
Openemr_Lists,Lists,diagnosis,String,Openemr_PatientData,Patientdata,genericname2,String,0.6657,22,0.8774
emrbots,PatientCorePopulatedTable,PatientRace,String,Openemr_PatientData,Patientdata,street,String,0.4306,50,0.7908
Openemr_PatientData,Patientdata,state,String,Krsiloemr,tblPatient,ClinicalHistory,Long,0.4624,40,0.7592
MedTakmi_Cdi_Emr_laboratoryTest,Cdi,result,String,Openemr_PatientData,Patientdata,imm_reg_stat_effdate,String,0.7104,67,0.9497
Openemr_PatientData,Patientdata,referrerID,String,Openemr_Lists,Lists,groupname,String,0.7944,22,0.9564
Openemr_PatientData,Patientdata,genericname2,String,emrbots,PatientCorePopulatedTable,PatientRace,String,0.5573,36,0.8311
MedTakmi_Cdi_Emr_laboratoryTest,Cdi,patientID,Long,Openemr_PatientData,Patientdata,hipaa_notice,String,0.6078,44,0.837
Openemr_PatientData,Patientdata,regdate,DateTime,emrbots,PatientCorePopulatedTable,diagnosis,String,0.7601,14,0.8916
Openemr_PatientData,Patientdata,deceased_reason,String,Openemr_Lists,Lists,occurence,Long,0.5683,33,0.7839
LPanEmr,Patient,diastolicbp,Long,Openemr_PatientData,Patientdata,usertext4,String,0.5431,22,0.9107
Krsiloemr,tblPatient,BNP,Double,Openemr_PatientData,Patientdata,usertext6,String,0.5844,0,0.8984
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,id,Long,0.6411,50,0.794
Openemr_PatientData,Patientdata,status,String,emrbots,PatientCorePopulatedTable,PatientName,String,0.6243,33,0.8061
Openemr_PatientData,Patientdata,allow_imm_info_share,String,MedTakmi_Cdi_Emr_Therapy,Cdi,date,DateTime,0.4956,50,0.8692
emrbots,PatientCorePopulatedTable,diagnosis,String,Openemr_PatientData,Patientdata,status,String,0.7733,33,0.9079
Openemr_Lists,Lists,list_option_id,String,LPanEmr,Patient,status,String,0.7719,50,0.9354
emrbots,PatientCorePopulatedTable,AdmissionId,Long,Krsiloemr,tblPatient,LVMI,Double,0.7499,25,0.9535
Openemr_PatientData,Patientdata,genericval1,String,emrbots,PatientCorePopulatedTable,PatientRace,String,0.6038,27,0.8419
emrbots,PatientCorePopulatedTable,AdmissionId,Long,Openemr_Lists,Lists,activity,Long,0.6084,25,0.9782
Openemr_Lists,Lists,id,Long,LPanEmr,Patient,birthday,Date,0.5165,50,0.7203
Openemr_PatientData,Patientdata,deceased_reason,String,Openemr_Lists,Lists,groupname,String,0.5647,33,0.8235
Krsiloemr,tblPatient,SymptomsAndSigns,Long,MedTakmi_Cdi_Emr_Diagnosis,Cdi,outcome,String,0.7357,43,0.8988
Openemr_PatientData,Patientdata,phone_biz,Long,emrbots,PatientCorePopulatedTable,PatientPopulationPercentageBelowPoverty,String,0.4225,33,0.7826
Openemr_PatientData,Patientdata,migrantseasonal,String,Openemr_Lists,Lists,external_allergyid,String,0.5754,33,0.8229
Krsiloemr,tblPatient,PatientName,String,Openemr_PatientData,Patientdata,referrerID,String,0.7,20,0.842
MedTakmi_Cdi_Emr_Profile,Cdi,birthDate,Date,Krsiloemr,tblPatient,LVMI,Double,0.6139,0,0.8826
Krsiloemr,tblPatient,EncounterDate,Date,Openemr_Lists,Lists,uuid,String,0.7334,25,0.9253
Openemr_Lists,Lists,destination,String,LPanEmr,Patient,pasthistory,String,0.6894,45,0.9531
Openemr_Lists,Lists,returndate,String,LPanEmr,Patient,birthday,Date,0.7012,38,0.8074
Openemr_PatientData,Patientdata,street,String,emrbots,PatientCorePopulatedTable,PatientGender,String,0.388,33,0.7725
MedTakmi_Cdi_Emr_Therapy,Cdi,careGroup,String,Openemr_PatientData,Patientdata,status,String,0.6287,17,0.8507
Openemr_Lists,Lists,injury_grade,String,Openemr_PatientData,Patientdata,guardianemail,String,0.5527,33,0.8214
Openemr_Lists,Lists,id,Long,Openemr_PatientData,Patientdata,language,String,0.7503,0,0.9208
emrbots,PatientCorePopulatedTable,AdmissionEndDate,Date,Openemr_Lists,Lists,modifydate,DateTime,0.8012,50,0.969
Openemr_Lists,Lists,severity_al,String,Openemr_PatientData,Patientdata,DOB,Date,0.7575,0,0.9485
Openemr_Lists,Lists,referredby,String,emrbots,PatientCorePopulatedTable,PatientId,String,0.7338,22,0.8356
Krsiloemr,tblPatient,eSeptal,Double,Openemr_PatientData,Patientdata,care_team_facility,String,0.5819,43,0.8382
LPanEmr,Patient,heartrate,Long,Openemr_PatientData,Patientdata,prot_indi_effdate,String,0.6264,44,0.8666
Openemr_PatientData,Patientdata,hipaa_allowmail,String,Openemr_Lists,Lists,list_option_id,String,0.7655,29,0.9169
LPanEmr,Patient,pasthistory,String,Openemr_Lists,Lists,pid,Long,0.6316,33,0.957
Krsiloemr,tblPatient,PatientID,String,Openemr_PatientData,Patientdata,allow_health_info_ex,String,0.724,44,0.8543
Openemr_PatientData,Patientdata,care_team_facility,String,LPanEmr,Patient,gender,String,0.5649,33,0.8455
Openemr_Lists,Lists,pid,Long,Openemr_PatientData,Patientdata,migrantseasonal,String,0.582,33,0.8234
Openemr_PatientData,Patientdata,guardianpostalcode,Long,Krsiloemr,tblPatient,LVMI,Double,0.6031,0,0.9066
MedTakmi_Cdi_Emr_Diagnosis,Cdi,outcome,String,emrbots,PatientCorePopulatedTable,diagnosis,String,0.7355,14,0.8985
Openemr_PatientData,Patientdata,imm_reg_stat_effdate,String,Openemr_Lists,Lists,list_option_id,String,0.8233,36,0.9319
Openemr_PatientData,Patientdata,city,String,MedTakmi_Cdi_Emr_Profile,Cdi,birthDate,Date,0.5567,50,0.78
Openemr_PatientData,Patientdata,hipaa_mail,String,LPanEmr,Patient,birthday,Date,0.4857,25,0.7349
MedTakmi_Cdi_Emr_Profile,Cdi,LiverDysfunction,String,Openemr_PatientData,Patientdata,hipaa_voice,String,0.6302,27,0.8244
LPanEmr,Patient,description,String,Openemr_Lists,Lists,uuid,String,0.7945,25,0.9609
Openemr_Lists,Lists,outcome,Long,MedTakmi_Cdi_Emr_Therapy,Cdi,patientID,Long,0.6207,29,0.8206
Krsiloemr,tblPatient,LAVI,Double,Openemr_PatientData,Patientdata,street,String,0.6044,0,0.9113
MedTakmi_Cdi_Emr_Profile,Cdi,patientID,Long,emrbots,PatientCorePopulatedTable,AdmissionStartDate,Date,0.6494,44,0.844
emrbots,PatientCorePopulatedTable,PatientGender,String,Openemr_PatientData,Patientdata,migrantseasonal,String,0.5097,38,0.763
Openemr_PatientData,Patientdata,pricelevel,String,MedTakmi_Cdi_Emr_CareHistory,Cdi,patientID,Long,0.5035,33,0.8203
Openemr_PatientData,Patientdata,pubpid,String,Openemr_Lists,Lists,injury_type,String,0.5966,17,0.8698
Openemr_Lists,Lists,subtype,String,Openemr_PatientData,Patientdata,soap_import_status,String,0.547,29,0.8635
Openemr_PatientData,Patientdata,publicity_code,String,MedTakmi_Cdi_Emr_laboratoryTest,Cdi,date,DateTime,0.5408,50,0.8766
Openemr_PatientData,Patientdata,cmsportal_login,String,emrbots,PatientCorePopulatedTable,PatientRace,String,0.5625,27,0.8605
LPanEmr,Patient,illness,String,MedTakmi_Cdi_Emr_Therapy,Cdi,operativeProcedure1,String,0.4325,29,0.7413
Openemr_Lists,Lists,injury_part,String,Openemr_PatientData,Patientdata,pid,Long,0.601,33,0.8706
Krsiloemr,tblPatient,NTproBNP,Double,Openemr_Lists,Lists,classification,Long,0.7156,13,0.9509
Openemr_Lists,Lists,erx_source,Long,Openemr_PatientData,Patientdata,fitness,Long,0.4706,14,0.8164
Krsiloemr,tblPatient,Ee,Double,Openemr_PatientData,Patientdata,allow_patient_portal,String,0.5179,50,0.7406
LPanEmr,Patient,description,String,MedTakmi_Cdi_Emr_Diagnosis,Cdi,diseaseNameOnDischarge,String,0.5789,36,0.8652
LPanEmr,Patient,status,String,MedTakmi_Cdi_Emr_Diagnosis,Cdi,dateOfAdmission,Date,0.7078,33,0.933
Openemr_Lists,Lists,outcome,Long,LPanEmr,Patient,diagnosis,String,0.7355,14,0.8985
Openemr_PatientData,Patientdata,contact_relationship,String,MedTakmi_Cdi_Emr_Therapy,Cdi,careGroup,String,0.6455,33,0.8705
Openemr_PatientData,Patientdata,financial,String,Openemr_Lists,Lists,injury_grade,String,0.5453,22,0.8072
MedTakmi_Cdi_Emr_laboratoryTest,Cdi,material,String,Krsiloemr,tblPatient,LAVI,Double,0.7183,0,0.944
Openemr_Lists,Lists,list_option_id,String,Krsiloemr,tblPatient,LAVI,Double,0.6913,0,0.948
MedTakmi_Cdi_Emr_Therapy,Cdi,patientID,Long,LPanEmr,Patient,birthday,Date,0.4623,25,0.6762
Krsiloemr,tblPatient,PatientMRNNo,Long,MedTakmi_Cdi_Emr_Diagnosis,Cdi,patientID,Long,0.8914,67,0.9271
MedTakmi_Cdi_Emr_Diagnosis,Cdi,diseaseNameOnDischarge,String,Krsiloemr,tblPatient,Gender,String,0.4974,33,0.8443
Krsiloemr,tblPatient,TRV,Double,Openemr_PatientData,Patientdata,religion,String,0.5024,0,0.8412
LPanEmr,Patient,advice,String,Openemr_PatientData,Patientdata,contact_relationship,String,0.6746,50,0.9507
Openemr_PatientData,Patientdata,postal_code,Long,emrbots,PatientCorePopulatedTable,PatientGender,String,0.4635,27,0.7991
Openemr_Lists,Lists,id,Long,LPanEmr,Patient,illness,String,0.5575,50,0.7877
Openemr_PatientData,Patientdata,squad,String,Openemr_Lists,Lists,diagnosis,String,0.764,20,0.8718
Krsiloemr,tblPatient,PatientName,String,Openemr_PatientData,Patientdata,mname,String,0.5604,60,0.8163
MedTakmi_Cdi_Emr_Profile,Cdi,RenalDysfunction,String,Openemr_PatientData,Patientdata,monthly_income,Long,0.4576,43,0.7183
Krsiloemr,tblPatient,PatientID,String,Openemr_Lists,Lists,reinjury_id,Long,0.6256,22,0.8213
Openemr_PatientData,Patientdata,ethnoracial,String,Openemr_Lists,Lists,activity,Long,0.5562,38,0.95
Krsiloemr,tblPatient,EncounterDate,Date,Openemr_Lists,Lists,returndate,String,0.8805,50,0.9532
Krsiloemr,tblPatient,Ee,Double,LPanEmr,Patient,pasthistory,String,0.6269,0,0.8723
Openemr_PatientData,Patientdata,family_size,Long,Openemr_Lists,Lists,comments,String,0.49,25,0.8483
Krsiloemr,tblPatient,ECG,Long,emrbots,PatientCorePopulatedTable,diagnosis,String,0.7309,0,0.9099
Openemr_PatientData,Patientdata,guardianstate,String,LPanEmr,Patient,gender,String,0.6067,33,0.9064
Krsiloemr,tblPatient,LAVI,Double,LPanEmr,Patient,pid,Long,0.7818,0,0.9635
Openemr_PatientData,Patientdata,prot_indi_effdate,String,emrbots,PatientCorePopulatedTable,PatientPopulationPercentageBelowPoverty,String,0.6359,35,0.8297
MedTakmi_Cdi_Emr_Therapy,Cdi,operativeSite1,String,Openemr_PatientData,Patientdata,city,String,0.5533,50,0.7801
LPanEmr,Patient,diagnosis,String,Openemr_PatientData,Patientdata,hipaa_mail,String,0.6283,33,0.8796
MedTakmi_Cdi_Emr_Therapy,Cdi,patientID,Long,Openemr_PatientData,Patientdata,genericname2,String,0.5758,22,0.8213
Openemr_PatientData,Patientdata,uuid,String,emrbots,PatientCorePopulatedTable,PatientDateOfBirth,Date,0.521,25,0.8284
Openemr_PatientData,Patientdata,referrerID,String,MedTakmi_Cdi_Emr_Diagnosis,Cdi,diseaseNameOnDischarge,String,0.6622,30,0.885
Openemr_PatientData,Patientdata,mothersname,String,MedTakmi_Cdi_Emr_Diagnosis,Cdi,dateOfAdmission,Date,0.5643,27,0.7452
Openemr_PatientData,Patientdata,hipaa_message,String,Openemr_Lists,Lists,type,String,0.7343,25,0.9421
Openemr_PatientData,Patientdata,guardianworkphone,Long,MedTakmi_Cdi_Emr_laboratoryTest,Cdi,patientID,Long,0.6075,33,0.7507
Openemr_PatientData,Patientdata,guardiancity,String,LPanEmr,Patient,height,Long,0.5035,33,0.6792
Krsiloemr,tblPatient,Ee,Double,Openemr_Lists,Lists,classification,Long,0.8189,0,0.8793
Openemr_PatientData,Patientdata,guardianemail,String,Openemr_Lists,Lists,user,String,0.7458,50,0.8802
Openemr_PatientData,Patientdata,userlist5,String,Openemr_Lists,Lists,outcome,Long,0.5453,14,0.9235
emrbots,PatientCorePopulatedTable,AdmissionId,Long,Openemr_PatientData,Patientdata,phone_home,Long,0.5394,20,0.8285
emrbots,PatientCorePopulatedTable,PatientPopulationPercentageBelowPoverty,String,Openemr_PatientData,Patientdata,status,String,0.5128,33,0.8102
